1218977,100
1233439,100
1233605,94
1234561,95
1237261,95
1244671,91
1252561,97
1253219,100
1260741,95
1261894,94
1265947,50
1266244,93
1271310,97
1273572,95
1273768,91
1274043,97
1285174,91
1289142,89
1289241,94
1297829,100
1302086,93
1305838,97
1309557,91
1309634,96
1314080,95
1320949,95
1321215,100
1321535,100
1321782,87
1328207,94
1333069,96
1344172,100
1344239,96
1349937,89
1352762,87
1357290,92
1357916,95
1360263,98
1360924,94
1361329,82
1370173,98
1378655,96
1378758,100
1393371,94
1394156,100
1394277,95
1405749,97
1412320,99
1412818,98
1414187,97
1417716,88
1434853,100
1447595,95
1453575,90
1467803,85
1467936,96
1467998,92
1469423,100
1483791,96
1490980,94
1494540,94
1497122,91
1499776,98
1500207,95
1500598,96
1504584,94
1508587,96
1513151,91
1521505,96
1522751,88
1522907,87
1540666,98
1547045,93
1547261,97
1557274,93
1557846,98
1558434,90
1568136,98
1570830,97
1571073,100
1579145,96
1579215,97
1584356,100
1584385,87
1585478,99
1589912,96
1595093,98
1602671,95
1602976,94
1603051,87
1610201,99
1610316,84
1619718,89
1619808,89
1621193,95
1624671,78
1624962,82
1626393,100
1630611,94
1630761,92
1637329,90
1637733,98
1641871,87
1646891,65
1652186,97
1653231,96
1656742,97
1662899,94
1669526,98
1674688,94
1678964,92
1681677,94
1683724,100
1684534,99
1684869,97
1688748,96
1697412,92
1711594,97
1715090,99
1718295,99
1718324,97
1722074,87
1725821,95
1732959,97
1733049,88
1733537,100
1739234,93
1742469,97
1742539,98
1742705,98
1747852,95
1752177,96
1756027,87
1760258,94
1760620,94
1763507,100
1763823,94
1764062,96
1766675,87
1769230,90
1774105,97
1774260,95
1774428,94
1775388,100
1778493,96
1779098,98
1784111,99
1798355,88
1802291,70
1803021,95
1803184,84
1803259,95
1803441,90
1807191,92
1815508,96
1822180,96
1822923,100
1822969,98
1827577,100
1827624,93
1832876,97
1833332,89
1833368,90
1833663,94
1837433,91
1837765,90
1844970,89
1847426,94
1851883,99
1863200,98
1865611,98
1866009,88
1877368,92
1877569,100
1881121,96
1881832,95
1887354,90
1893708,91
1893907,97
1906621,98
1910020,99
1914462,96
1914471,91
1915939,96
1923545,97
1926575,88
1927123,98
1927160,100
1930659,99
1936710,80
1937502,100
1937582,95
1944585,95
1945220,93
1949180,95
1950412,97
1950793,88
1951892,98
1956184,98
1956956,100
1961688,95
1962469,85
1970196,92
1971685,90
1972381,94
1973680,98
1976702,93
1980243,97
1982842,97
1983690,93
1990245,98
1995008,94
1995746,100
1996245,100
1998982,82
2001075,96
2004528,80
2004786,100
2004964,98
2008920,87
2009201,97
2012112,100
2012526,98
2012694,91
2016956,98
2017250,40
2021375,97
2022600,86
2023433,100
2028297,94
2029771,99
2033648,96
2038818,80
2038824,87
2038829,80
2042579,97
2046410,88
2046678,97
2051170,93
2051187,83
2053828,88
2056947,88
2057845,94
2058578,96
2075836,95
2079196,89
2079865,98
2079904,97
2084207,98
2084419,89
2084948,97
2089641,100
2099179,99
2106502,94
2106717,99
2106830,98
2109077,95
2116349,95
2116990,94
2119988,100
2120443,91
2121038,99
2124756,100
2128253,99
2129665,100
2132281,97
2136008,98
2138891,85
2139835,97
2142619,90
2142709,94
2142770,100
2146707,100
2149952,97
2150200,100
2150936,91
2151175,100
2151369,98
2152347,92
2155209,97
2156314,99
2157135,96
2160594,91
2167028,93
2167910,95
2171818,98
2172127,95
2172440,97
2172536,97
2172620,91
2172759,97
2178434,95
2178480,98
2182285,92
2183593,96
2188849,98
2194291,67
2198704,96
2203729,94
2204701,99
2210740,95
2216911,100
2229375,95
2233901,98
2234455,97
2234483,100
2238160,90
2238738,93
2239222,97
2243503,98
2243932,96
2244420,96
2245045,98
2245554,93
2251468,96
2251522,89
2257114,95
2257483,96
2258136,99
2258577,91
2263264,91
2268691,96
2274391,93
2274415,96
2278396,98
2279255,90
2281045,95
2291815,97
2292052,94
2299675,97
2301728,76
2301999,89
2310267,96
2311434,100
2320781,94
2321003,100
2321805,96
2327860,94
2328037,95
2332717,93
2332921,91
2333152,99
2333255,90
2334567,99
2339515,100
2352336,97
2352379,100
2356768,90
2357507,93
2357753,84
2357769,93
2361740,99
2362298,91
2362450,95
2369668,94
2374619,93
2381208,100
2387261,96
2387302,82
2387459,93
2393447,98
2393924,94
2396898,96
2397272,96
2398060,93
2400926,99
2405220,96
2406274,100
2406409,98
2406567,97
2406621,97
2413411,95
2419620,98
2419713,99
2419853,91
2420527,97
2426659,97
2427366,91
2427388,94
2428212,96
2432350,92
2446736,90
2447164,60
2447695,92
2447957,85
2448043,99
2448210,96
2448471,95
2449576,98
2454156,95
2455203,98
2462099,91
2463215,99
2468742,96
2478171,95
2479006,94
2484752,96
2485201,92
2488882,100
2489741,71
2490850,93
2497174,89
2504938,91
2509366,98
2509427,89
2509570,92
2520715,96
2520973,100
2527326,97
2532119,98
2532934,98
2533216,100
2533320,94
2540820,96
2545279,99
2546309,89
2550062,93
2553316,97
2554560,99
2555881,90
2561141,96
2561266,94
2561355,99
2562260,98
2565444,97
2566861,96
2567519,97
2571657,95
2571693,97
2571991,100
2577340,83
2578669,100
2579710,85
2588035,96
2608517,94
2608880,97
2615522,94
2615911,99
2621569,94
2622804,80
2623160,96
2629151,96
2636637,98
2638458,100
2639167,96
2644921,90
2660624,97
2666941,97
2673398,90
2679464,99
2680610,95
2681144,100
2686959,95
2689275,97
2689483,95
2692331,99
2694616,99
2703431,96
2704378,98
2717315,92
2718065,93
2722899,92
2723327,89
2723499,99
2733270,91
2740158,96
2750917,89
2751318,98
2756297,92
2756407,82
2758658,96
2759714,100
2764463,60
2764773,93
2767569,96
2774297,90
2778273,70
2785372,99
2795557,99
2798239,94
2803740,90
2819858,99
2831745,100
2838411,92
2847150,90
2851333,95
2869157,94
2869339,97
2877865,95
2878078,100
2878110,93
2883262,98
2890297,95
2898543,98
2898554,97
2899544,98
2899731,96
2901536,99
2909200,95
2909989,95
2912301,91
2927184,93
2935690,97
2951233,95
2952147,94
2959739,96
2960794,91
2968989,95
2969216,80
2970895,97
2978846,92
2979844,88
2980110,93
2982188,100
2982970,94
2983163,100
2988654,97
2988851,91
2998252,96
2998640,98
2999904,93
3006101,95
3007449,93
3008528,96
3012559,99
3013363,98
3013563,98
3022768,97
3023045,99
3030853,97
3042464,100
3043855,92
3044234,97
3045739,94
3047493,80
3048429,96
3052620,94
3053001,99
3061987,99
3070495,100
3071226,94
3075582,96
3075743,90
3095962,97
3097051,88
3105366,100
3105381,99
3105791,97
3108800,94
3116412,97
3125217,99
3125784,100
3139102,94
3142896,88
3143184,89
3148053,91
3148184,90
3158224,97
3158901,86
3159785,89
3161237,91
3163595,99
3168902,100
3171265,93
3177831,90
3179602,98
3184394,93
3194833,100
3195198,97
3195648,96
3200715,95
3201330,94
3201561,91
3202317,97
3209547,91
3210440,88
3220211,93
3222972,98
3223655,97
3232940,92
3233123,100
3234163,89
3235644,91
3241725,92
3251164,94
3252388,94
3253291,96
3258846,90
3265623,73
3272235,88
3272554,99
3273212,90
3274148,98
3292801,92
3294190,87
3303708,97
3312756,89
3314460,99
3320611,98
3326698,92
3326899,91
3326969,96
3333952,88
3334439,98
3336347,97
3344147,99
3345112,95
3346480,100
3348273,94
3354638,95
3363334,99
3363534,100
3366329,98
3372790,80
3381253,94
3388259,98
3394829,93
3395496,91
3397607,97
3404393,72
3414511,99
3419343,96
3425683,96
3428159,94
3428595,82
3430420,92
3434061,94
3435050,98
3435150,96
3441367,98
3441919,98
3443643,96
3448484,99
3449646,94
3450353,97
3458216,96
3459210,100
3459211,100
3461456,99
3462065,80
3471854,91
3472789,87
3479087,98
3489740,88
3489931,93
3490470,94
3493189,97
3498969,95
3507011,97
3514344,92
3514345,99
3534015,98
3537489,95
3537564,94
3544825,90
3544842,96
3545103,95
3547060,82
3554553,93
3555202,100
3566505,93
3571746,96
3571764,80
3572606,99
3578881,95
3580785,87
3581362,92
3585612,92
3605516,98
3605555,94
3615325,93
3616706,95
3617278,95
3618990,98
3622287,95
3629529,96
3629608,92
3630251,100
3630319,98
3630323,97
3633953,98
3639096,98
3639945,91
3640539,95
3646003,94
3646402,97
3649898,92
3655585,94
3660286,89
3667038,95
3667635,96
3672661,91
3678091,92
3690751,96
3698340,96
3707861,89
3713658,92
3713797,100
3714304,96
3735851,96
3742551,92
3752438,98
3760883,100
3760890,93
3761574,93
3762356,98
3775894,95
3777678,94
3782573,95
3783213,91
3786253,96
3805591,100
3812145,100
3814396,96
3815322,97
3822253,91
3829829,92
3829874,95
3842585,100
3843003,96
3843588,97
3844338,94
3845375,99
3846519,100
3852488,91
3854103,90
3855158,91
3860614,100
3865673,90
3875560,92
3878331,90
3878476,94
3878601,93
3878603,95
3891444,93
3891485,92
3892650,97
3901481,100
3907604,80
3908598,96
3910482,98
3916276,90
3916814,93
3918737,93
3947279,97
3953099,97
3953433,92
3953893,96
3953901,97
3963271,87
3966224,100
3972175,98
3981644,97
3981785,98
3982159,97
3989457,96
3994498,73
4000736,99
4001156,100
4007981,93
4011402,87
4016089,88
4025522,99
4025925,98
4035283,98
4036340,90
4040906,89
4041771,96
4042096,96
4048024,86
4048243,98
4049460,95
4053731,95
4053773,98
4061247,97
4061499,97
4061619,100
4061674,99
4067923,91
4069702,94
4070101,91
4070705,98
4071663,94
4072305,100
4072703,93
4077929,93
4079874,96
4085924,100
4086374,93
4096442,95
4099750,98
4101756,93
4102839,99
4106740,95
4106918,97
4107563,94
4114423,87
4122488,93
4123708,89
4124388,98
4124588,80
4132015,96
4137549,94
4139809,94
4144312,90
4145386,94
4145486,99
4148805,100
4151733,98
4152627,95
4152686,92
4157611,95
4157720,93
4159322,99
4165254,95
4165821,95
4174441,94
4175175,98
4175385,95
4175571,97
4183013,95
4183418,95
4185757,93
4187269,97
4192167,99
4192194,96
4192637,96
4192903,89
4207349,96
4211153,90
4211458,97
4212013,94
4212247,99
4212296,99
4213275,97
4213475,96
4214392,94
4218771,80
4221615,96
4229540,100
4235274,100
4236045,98
4236199,99
4236387,100
4237172,94
4238287,99
4238368,97
4244653,99
4245646,100
4245647,98
4251330,98
4258210,95
4258803,91
4264326,93
4264650,97
4270253,100
4270358,100
4270922,94
4271078,96
4271449,91
4272434,100
4273167,100
4273389,100
4279493,95
4280443,60
4282081,94
4282100,95
4287875,94
4288021,98
4288651,80
4295536,97
4296181,98
4297380,100
4297942,100
4299424,80
4312547,100
4317696,96
4318008,100
4318856,95
4319341,98
4319611,94
4319874,86
4324807,84
4325881,88
4326699,94
4327686,70
4342764,94
4343563,100
4345856,92
4360190,90
4366691,100
4371142,96
4371442,87
4372398,95
4372405,100
4378693,98
4379177,95
4380033,97
4380357,90
4387065,90
4387674,92
4388799,93
4390476,91
4395174,100
4396510,96
4402872,80
4407053,92
4411332,91
4414400,100
4419297,97
4424207,93
4424270,96
4424795,94
4424922,98
4425117,98
4426368,100
4431324,99
4431370,93
4431977,100
4432114,86
4440046,92
4440393,92
4448591,100
4449194,95
4450770,95
4452290,93
4458105,97
4469647,100
4470941,91
4473770,94
4476978,96
4485397,78
4486229,97
4487451,99
4493009,91
4495401,100
4496470,92
4501051,98
4503078,89
4503184,93
4503385,98
4503467,80
4503789,94
4505542,90
4511319,100
4512840,95
4513963,98
4514082,99
4514084,87
4515410,96
4518887,94
4519268,96
4519807,88
4520275,100
4520498,96
4520612,100
4521160,96
4526765,96
4531362,94
4532707,98
4532749,96
4533245,100
4535148,92
4540012,100
4541098,96
4542987,99
4549455,100
4549618,99
4549969,97
4555293,97
4559753,97
4560022,99
4560258,92
4567157,95
4567747,94
4570052,100
4570120,93
4570679,96
4570737,97
4582750,93
4583745,88
4591565,80
4597031,98
4597458,100
4601119,89
4606467,94
4606896,90
4609375,95
4614036,100
4616006,92
4616253,100
4617111,80
4618018,97
4619223,100
4619300,80
4622909,96
4623088,93
4624779,95
4626149,93
4626938,86
4631857,93
4632666,93
4639182,95
4639255,99
4639788,94
4639950,99
4644577,92
4645903,98
4646169,100
4646360,96
4650531,98
4653923,96
4655292,92
4655440,91
4662661,99
4662663,97
4663130,100
4664739,97
4665021,90
4669488,95
4670828,96
4671421,97
4672396,98
4674988,63
4680674,93
4681256,91
4682337,98
4688278,80
4689188,97
4689534,96
4695869,96
4696092,100
4700189,80
4701604,85
4702543,100
4709347,100
4710172,97
4711027,98
4711401,96
4721162,93
4721171,99
4722485,99
4722563,100
4722593,93
4731710,80
4737699,99
4738665,92
4738673,90
4739010,96
4746848,98
4747609,96
4748965,100
4755207,92
4755721,98
4760239,93
4760737,90
4760960,95
4761089,94
4761194,95
4761426,97
4761612,98
4766900,100
4767466,95
4768185,91
4769799,93
4771043,95
4774257,92
4776604,99
4777032,97
4777420,95
4777440,99
4777736,97
4778965,91
4779329,91
4779680,95
4779713,97
4780963,94
4786567,93
4788035,98
4795134,95
4803052,98
4804634,96
4804790,97
4804815,99
4807069,80
4810431,92
4810946,92
4811216,98
4812782,87
4813211,100
4817439,94
4818492,73
4824664,97
4824947,92
4824967,100
4826321,99
4826956,84
4830431,93
4833132,100
4833549,91
4834273,98
4841400,80
4841450,97
4842362,80
4842621,97
4844270,80
4848238,94
4849134,96
4849215,84
4850894,95
4851087,97
4856300,87
4867942,94
4868105,95
4868177,97
4868183,96
4868852,98
4869396,97
4869900,93
4873688,80
4874977,100
4875157,95
4876900,90
4882026,91
4882238,93
4889859,96
4890500,100
4890801,98
4893410,96
4896250,92
4896414,95
4902986,91
4903511,100
4903661,100
4909690,96
4911363,100
4917413,93
4917638,94
4918664,70
4919647,100
4923941,91
4924438,99
4925162,95
4926397,95
4930970,94
4933252,99
4933548,94
4933776,100
4937269,98
4937986,97
4938333,92
4942175,99
4942262,98
4943537,96
4943858,78
4944134,92
4949876,96
4951640,96
4952286,98
4953789,99
4956815,100
4957821,94
4958688,100
4959536,97
4959741,96
4960124,98
4967061,85
4967458,92
4967538,95
4969197,94
4978122,94
4978407,85
4978558,90
4978877,80
4979818,100
4986888,91
4987688,98
4989296,97
4989816,98
4991035,87
4991128,88
4997337,98
4997514,94
5000678,100
5005712,91
5005743,91
5006407,100
5009663,96
5014557,90
5015129,94
5021352,96
5022677,97
5023102,98
5023901,98
5024055,89
5028881,94
5029613,93
5030110,100
5030264,98
5030977,100
5038857,96
5041253,97
5043372,99
5043762,95
5044190,91
5045334,100
5050420,92
5051419,100
5051642,96
5051678,91
5053918,94
5053986,98
5059635,93
5059826,96
5068105,93
5069805,98
5069922,96
5077928,100
5079735,94
5080269,100
5086208,93
5086901,99
5086912,97
5087349,91
5094885,97
5096213,98
5097006,97
5105548,94
5105743,96
5106282,93
5107885,96
5115827,96
5118230,100
5118872,94
5126243,100
5126539,96
5129744,97
5130148,97
5130473,94
5136173,96
5140610,97
5147323,97
5152991,100
5153740,97
5154743,98
5155313,90
5155933,100
5156655,90
5173452,96
5176624,100
5178012,89
5181933,95
5183418,96
5183642,93
5185438,98
5186313,93
5187265,96
5194806,100
5194994,93
5194998,100
5195601,98
5196283,92
5205158,100
5205879,97
5206582,97
5207413,99
5213525,97
5214534,100
5215366,96
5220925,92
5221904,95
5221949,95
5222011,97
5222034,82
5222042,91
5222109,94
5222707,97
5223540,99
5223739,95
5223812,97
5232429,97
5232991,96
5241720,98
5242093,92
5242889,98
5250825,90
5251632,87
5263703,99
5274547,90
5278469,96
5280059,93
5280433,97
5280543,100
5280681,91
5280899,92
5282358,100
5282812,90
5288609,98
5290228,99
5292492,95
5299071,100
5299684,99
5307603,92
5309449,87
5310039,97
5310202,97
5311084,96
5311085,94
5319767,97
5320064,90
5328700,97
5329683,90
5330964,97
5333081,91
5341922,99
5346098,98
5348020,97
5348100,99
5355483,96
5355638,94
5363839,100
5364275,100
5364711,97
5365650,98
5366041,100
5367811,91
5373507,100
5375435,100
5378241,96
5379112,97
5384967,80
5385808,88
5386431,99
5387114,100
5389103,100
5406040,97
5406952,100
5409141,99
5409811,96
5415757,98
5417674,98
5423490,100
5423512,100
5424684,94
5425415,96
5426163,91
5434797,97
5435101,89
5435108,96
5435294,94
5435349,94
5435631,98
5436445,96
5437334,100
5445169,95
5446575,97
5447603,88
5447836,98
5448821,96
5457104,99
5459617,98
5460150,94
5469649,97
5469752,98
5469804,96
5469945,97
5470169,96
5472208,98
5472920,94
5476231,94
5480926,89
5481339,91
5481966,96
5483061,100
5492126,98
5498385,99
5499272,91
5499316,98
5499338,93
5499385,96
5499473,93
5499505,93
5499541,90
5499573,93
5499601,89
5500484,87
5500513,91
5500530,95
5500546,98
5500587,90
5500639,87
5500960,96
5501496,97
5502603,100
5502671,96
5502849,95
5502901,90
5502993,89
5510845,98
5511194,100
5514054,95
5515173,94
5516578,93
5524016,96
5527538,100
5529384,93
5530844,100
5536380,98
5537813,87
5537818,97
5538585,99
5538880,100
5538946,98
5539233,96
5539780,89
5539782,94
5551392,97
5551419,98
5552321,96
5552322,94
5553131,91
5553882,96
5560763,99
5562438,100
5562640,97
5563873,99
5565524,96
5572035,92
5572338,100
5573248,96
5573874,97
5579535,94
5581488,97
5581793,98
5582222,97
5582340,95
5582346,95
5582690,97
5583818,98
5583938,88
5591692,95
5593537,96
5596132,95
5596905,85
5606085,95
5606625,80
5608969,92
5608998,95
5610324,92
5618239,98
5618563,90
5619274,99
5619434,94
5620625,96
5621244,98
5631025,93
5632136,99
5632208,98
5633165,86
5633418,100
5642428,97
5644944,99
5653532,95
5661304,100
5661754,92
5661968,96
5661998,97
5664121,91
5673672,100
5673806,98
5674102,100
5674140,92
5676138,87
5676285,95
5684857,99
5685507,97
5685583,99
5685673,100
5688367,93
5688428,97
5696129,95
5696505,95
5698847,92
5699685,97
5709371,97
5719869,90
5722038,96
5739222,99
5739457,96
5739554,80
5739642,93
5740492,98
5740700,100
5741058,93
5741639,97
5749677,94
5750302,97
5755583,98
5761912,97
5762622,96
5772072,100
5774459,100
5774594,93
5774999,96
5776953,100
5783938,88
5785393,96
5786895,90
5787409,96
5807543,96
5807793,97
5808188,99
5814929,95
5816182,90
5817136,90
5818680,99
5826611,97
5827258,100
5827457,94
5827679,95
5827859,97
5831908,92
5832831,96
5833278,93
5837108,95
5837562,91
5837730,92
5838508,100
5840332,95
5840938,80
5850884,99
5851029,98
5851991,95
5851992,96
5862586,97
5863194,98
5863428,99
5865116,86
5873749,90
5875943,88
5876305,99
5878043,96
5886333,94
5893976,86
5894488,97
5895184,60
5895645,98
5897355,96
5905490,80
5906335,98
5909172,95
5909278,94
5920942,100
5922100,93
5924261,94
5932204,93
5934304,94
5946376,97
5948372,95
5950584,100
5952338,97
5958518,97
5958738,91
5959919,96
5960272,80
5970283,96
5970756,94
5972039,93
5979434,99
5979727,98
5982863,95
5991636,97
5991652,90
5993031,94
5994325,96
6005594,93
6007069,93
6007188,93
6009715,93
6009923,91
6010725,95
6019146,99
6019471,93
6021753,91
6022065,66
6022567,100
6034237,88
6035969,70
6044038,98
6045015,91
6045667,94
6046618,96
6048401,98
6049442,90
6055295,97
6055987,98
6065264,100
6065804,93
6066222,97
6069467,98
6069496,99
6071775,98
6079019,99
6079642,80
6080354,98
6081037,98
6093057,94
6094202,80
6094614,94
6096504,100
6096556,99
6096993,100
6097455,100
6106289,100
6107273,97
6107310,95
6109310,95
6110041,100
6111179,97
6121500,100
6125420,98
6133256,92
6135478,100
6137886,88
6138071,100
6147162,91
6151003,94
6156005,95
6157075,88
6157462,96
6157660,100
6157804,80
6158648,96
6169619,99
6170234,100
6170604,100
6171009,91
6174454,95
6178248,99
6187103,85
6187996,96
6188149,100
6189895,80
6190654,80
6201018,97
6201075,97
6202696,96
6203645,100
6213972,99
6218281,97
6228696,90
6249101,95
6253862,90
6261578,98
6263169,98
6265911,96
6276314,85
6276598,96
6277130,100
6277138,95
6279470,97
6280880,88
6291034,96
6291892,95
6292251,97
6292346,100
6293655,96
6296326,93
6296679,96
6304528,91
6306717,84
6308924,96
6316148,99
6316968,80
6317464,90
6319836,90
6321423,95
6328765,95
6328926,100
6329042,95
6332070,98
6338315,99
6338464,95
6340534,100
6341301,100
6348552,95
6348830,100
6349618,99
6350249,92
6352200,97
6352378,96
6352911,92
6354970,92
6355537,100
6364442,93
6364908,93
6366310,94
6367683,94
6368387,90
6369380,93
6369465,83
6369654,88
6369910,95
6378521,100
6379076,99
6379686,93
6384614,100
6389849,98
6391670,97
6392144,100
6392309,97
6395912,94
6396006,90
6404244,90
6404753,95
6407347,94
6415190,90
6415899,88
6416178,100
6416319,92
6416547,97
6417644,100
6425313,96
6425703,60
6426561,95
6426903,97
6426991,100
6427245,100
6428024,97
6429136,98
6429643,100
6437340,100
6437413,98
6438002,98
6438071,87
6438220,96
6438888,100
6438998,80
6440225,95
6440297,93
6452018,96
6453078,95
6453248,92
6453511,98
6453619,93
6453680,95
6454061,95
6454272,84
6458825,88
6464824,90
6465770,98
6469653,98
6480463,98
6480502,92
6481468,93
6481935,90
6482129,99
6482991,98
6485978,100
6487741,95
6493163,98
6493195,93
6493310,90
6493673,96
6497858,96
6516619,98
6517049,93
6519471,96
6519751,92
6521396,95
6527428,98
6527965,93
6533910,96
6534238,80
6535106,98
6541843,93
6544073,87
6545070,98
6558107,100
6559458,93
6559660,99
6562518,96
6563849,100
6577497,93
6583159,97
6592757,95
6595250,100
6596027,93
6596986,95
6603874,98
6609142,99
6613742,98
6614036,100
6616086,99
6619939,94
6620646,95
6631869,98
6633061,100
6634097,96
6636337,100
6643781,93
6644369,75
6644795,92
6646213,98
6646564,98
6648927,100
6650578,91
6651426,97
6653001,93
6661667,99
6667062,88
6679999,84
6682197,96
6682842,97
6683085,93
6683093,100
6685321,95
6692465,100
6695486,91
6695762,95
6695919,96
6706404,90
6706810,92
6708074,94
6708178,99
6709503,97
6715212,100
6716015,96
6716122,83
6717652,100
6721826,93
6722954,100
6723945,97
6731569,91
6734703,98
6735585,100
6737064,88
6747677,95
6748080,89
6748531,98
6748696,95
6749041,90
6750819,100
6752029,87
6755721,90
6766861,99
6767288,99
6768446,94
6768919,80
6769395,95
6771363,99
6783113,93
6783284,94
6783728,80
6786688,95
6787388,100
6787864,97
6789100,87
6800970,94
6801302,97
6807095,95
6813420,98
6814543,96
6817031,93
6820141,97
6823526,95
6825314,88
6825376,97
6825713,96
6829122,87
6836710,98
6836996,88
6838093,92
6841307,100
6841473,92
6844831,100
6849738,93
6852770,93
6853930,100
6855065,90
6855067,100
6856008,94
6856355,100
6859631,99
6860272,90
6868849,98
6871054,100
6871479,100
6875616,97
6876108,93
6887329,93
6892254,99
6893235,95
6893353,90
6896824,100
6901409,84
6906130,91
6915756,97
6916476,100
6916749,97
6917979,96
6926744,100
6929700,97
6930015,91
6942448,89
6943876,99
6946138,93
6946255,96
6958506,97
6958749,80
6959973,97
6976275,90
6976476,97
6976634,100
6976876,93
6978292,80
6981049,90
6982246,92
6982278,98
6997243,97
6998472,100
6998707,100
6999751,82
7009847,97
7010889,93
7011791,97
7012134,90
7017140,97
7025628,96
7026503,94
7026725,100
7027614,93
7029596,94
7030161,83
7040176,100
7042679,98
7043225,100
7052052,98
7053747,98
7055191,80
7056176,97
7060449,100
7061101,90
7065799,75
7072468,96
7073825,92
7074325,93
7075577,96
7077830,100
7078594,100
7079658,98
7094052,95
7094643,100
7094997,97
7095182,97
7096804,100
7097765,91
7100310,70
7103392,82
7104900,96
7117362,93
7122056,91
7125070,98
7132404,95
7135550,96
7149930,100
7150574,100
7150673,99
7150813,100
7151200,99
7152295,100
7152953,98
7155659,78
7162483,90
7162912,100
7163995,91
7164370,95
7165767,85
7167842,93
7169087,93
7179799,97
7179992,99
7181191,100
7181300,88
7182521,97
7186351,100
7186925,95
7187642,98
7191025,100
7206095,92
7207458,100
7210280,98
7213526,94
7213883,100
7214012,100
7214755,92
7215097,93
7225694,97
7228447,100
7228677,86
7244666,100
7247623,98
7251238,96
7252225,99
7253120,100
7266104,80
7266440,94
7267958,95
7268401,100
7270659,98
7279453,96
7279961,95
7280912,80
7284443,98
7291224,90
7292337,93
7294590,93
7294814,99
7295055,100
7296025,95
7298735,93
7303578,84
7309897,98
7310111,90
7313146,98
7314332,100
